,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Power,Temp_diff,tool_wear_torque_product
8027,0,0.2975113973079973,1.2768693372657955,-0.6346451906511517,0.492864714361999,1.823208840544322,0,0,0,0,0,0,0.3939484703694856,1.2980151877746995,2.031871599475826
8028,0,0.2975113973079973,1.209468451660267,-0.21071578465562615,0.4828330496792433,1.8546302029092596,0,0,0,0,0,0,0.7140145038387756,1.198119454629075,2.055647205639878
8029,1,0.2975113973079973,1.2768693372657955,0.5032705833368378,-0.4701750951825417,-1.6959837443286896,0,0,0,0,0,0,-0.24169013357277458,1.2980151877746995,-1.526544123077362
8030,0,0.2975113973079973,1.3442702228713626,-0.2720739881549785,0.2220097679275974,-1.648851700781283,0,0,0,0,0,0,0.2855853725652284,1.3979109209203808,-1.4817525793218702
8031,0,0.3475074309356185,1.3442702228713626,0.06260712184148895,-0.7610933709824549,-1.6174303384163455,0,0,0,0,0,0,-0.9562979158062495,1.2980151877747563,-1.469227929646164
8032,0,0.39750346456326807,1.3442702228713626,-0.6848473571506217,0.6533713492860893,-1.5860089760514078,0,0,0,0,0,0,0.5765812513225197,1.198119454629075,-1.4113810307202328
8033,0,0.3475074309356185,1.2768693372657955,-0.29996408065468416,-0.1190668312860946,-1.5545876136864702,0,0,0,0,0,0,-0.2304760981911302,1.198119454629075,-1.4029958839034464
8034,0,0.3475074309356185,1.209468451660267,0.14069938084066472,-0.31970012494120725,-1.5231662513215327,0,0,0,0,0,0,-0.2366374404655593,1.0982237214834505,-1.3833244002319982
8035,0,0.3475074309356185,1.1420675660547,2.0706937818202937,-2.03511478569242,-1.491744888956595,0,0,0,0,0,0,-2.1918040187026007,0.9983279883377691,-1.4359350049432276
8036,0,0.3475074309356185,1.1420675660547,-0.43941454315321227,0.6132446905550669,-1.4603235265916574,0,0,0,0,0,0,0.720018869239971,0.9983279883377691,-1.281888890005304
8037,0,0.3475074309356185,1.209468451660267,0.35824210233836856,-0.5905550713756088,-1.42890216422672,0,0,0,0,0,0,-0.5204614383269781,1.0982237214834505,-1.3214441395460939
8038,0,0.3475074309356185,1.209468451660267,-0.29438606215474306,0.7336246667481341,-1.3974808018617824,0,0,0,0,0,0,1.0125648946204477,1.0982237214834505,-1.2085807709994758
8039,0,0.39750346456326807,1.2768693372657955,0.11838730684090021,-0.8212833590789884,-1.3660594394968446,0,0,0,0,0,0,-1.016341569818206,1.0982237214833936,-1.2902740368220904
8040,0,0.39750346456326807,1.2768693372657955,-0.22744984015544953,-0.06890850787231645,-1.334638077131907,0,0,0,0,0,0,-0.10750434012154488,1.0982237214833936,-1.2067409919510668
8041,2,0.39750346456326807,1.2768693372657955,-0.6011770796515049,0.8540046429412019,-1.3032167147669695,0,0,0,0,0,0,0.9258057389950013,1.0982237214833936,-1.0975571815012664
8042,0,0.39750346456326807,1.2768693372657955,-0.29438606215474306,0.5129280437275106,-1.2246633088546255,0,0,0,0,0,0,0.6918218983853371,1.0982237214833936,-1.0478477668279125
8043,0,0.3475074309356185,1.2768693372657955,-0.29438606215474306,-0.42001677176876356,-1.1932419464896877,0,0,0,0,0,0,-0.6640462220630869,1.198119454629075,-1.1212266465663723
8044,0,0.3475074309356185,1.209468451660267,-0.5453968946520936,-0.1892884840653836,-1.1618205841247502,0,0,0,0,0,0,-0.4969345294510518,1.0982237214834505,-1.0682268578256717
8045,1,0.3475074309356185,1.2768693372657955,-0.963748282147678,1.5160945120030738,-1.1303992217598127,0,0,0,0,0,0,1.5010376799059522,1.198119454629075,-0.8247391768420271
8046,0,0.2975113973079973,1.209468451660267,-0.37805633965385993,0.14175645046555194,-1.0832671782124061,0,0,0,0,0,0,0.09146384670238977,1.198119454629075,-0.9552927285464226
8047,0,0.2975113973079973,1.2768693372657955,-0.4226804876533889,-0.17925681938262783,-1.0518458158474686,0,0,0,0,0,0,-0.4003446971393337,1.2980151877746995,-0.9724168258431509
8048,0,0.2975113973079973,1.2768693372657955,-0.7015814126504452,0.13172478578279617,-1.020424453482531,0,0,0,0,0,0,-0.15798221592081213,1.2980151877746995,-0.8982241976794336
8049,2,0.2975113973079973,1.2768693372657955,0.3638201208383097,-0.9516949999548118,-0.9890030911175934,0,0,0,0,0,0,-1.0836454042172288,1.2980151877746995,-1.0409485953963795
8050,0,0.3475074309356185,1.3442702228713626,-0.7685176346497387,1.1148279246928485,-0.9104496852052494,0,0,0,0,0,0,1.1404323689240146,1.2980151877747563,-0.62257576371495
8051,0,0.2975113973079973,1.209468451660267,0.6315650088354837,-1.2827399344857475,-0.8790283228403118,0,0,0,0,0,0,-1.4748710165343484,1.198119454629075,-1.0261242219101623
8052,0,0.2475153636803477,1.2768693372657955,-0.7573615976498564,0.5731180318240445,-0.8476069604753742,0,0,0,0,0,0,0.40715414983028575,1.3979109209203808,-0.6534274431421133
8053,0,0.2475153636803477,1.2768693372657955,1.942399356321648,-1.8344814920373074,-0.8161855981104366,0,0,0,0,0,0,-1.8659887072511199,1.3979109209203808,-1.0966019116107464
8054,0,0.19751933005269812,1.209468451660267,-0.7462055606499741,0.793814654844668,-0.784764235745499,0,0,0,0,0,0,0.7193811506924584,1.3979109209204377,-0.5436067860986329
8055,2,0.09752726279742736,1.0746666804491714,-0.2386058771553318,0.11166145641728534,-0.7533428733805614,0,0,0,0,0,0,0.14897624863344966,1.3979109209204377,-0.6540642897357933
8056,0,0.0475312291698062,1.0072657948436043,-0.22187182165550842,0.3423897441206646,-0.6747894674682174,0,0,0,0,0,0,0.4993290075822998,1.3979109209203808,-0.5284639893155756
8057,0,0.09752726279742736,1.0072657948436043,0.05702910334154783,-0.27957346621018414,-0.6433681051032798,0,0,0,0,0,0,-0.23000516757142758,1.2980151877747563,-0.644723873028487
8058,0,0.14752329642507697,1.0746666804491714,-0.13262352565645041,0.492864714361999,-0.6119467427383422,0,0,0,0,0,0,0.7904131858307859,1.2980151877747563,-0.4304249942551748
8059,0,0.09752726279742736,1.0746666804491714,0.0068269368420777075,-0.22941514279640599,-0.5805253803734046,0,0,0,0,0,0,-0.18730745805181373,1.3979109209204377,-0.5795178579089204
8060,2,0.09752726279742736,1.0072657948436043,-0.6290671721512106,0.4326747262654651,-0.549104018008467,0,0,0,0,0,0,0.31441025091279723,1.2980151877747563,-0.3823784567986521
8061,1,0.09752726279742736,1.0746666804491714,-0.4115244506535067,0.14175645046555194,-0.470550612096123,0,0,0,0,0,0,0.06709318713283086,1.3979109209204377,-0.3840413340154831
8062,1,0.14752329642507697,1.0746666804491714,-1.0027944116472658,1.4157778651755175,-0.42341856854871657,0,0,0,0,0,0,1.329864210698991,1.2980151877747563,0.023858909236542433
8063,1,0.14752329642507697,1.1420675660547,0.06818514034143008,-0.35982678367222964,-0.37628652500131016,0,0,0,0,0,0,-0.3444413081589218,1.3979109209203808,-0.44475404261297424
8064,0,0.2475153636803477,1.209468451660267,0.3191959728387807,-0.5203334185963199,-0.32915448145390375,0,0,0,0,0,0,-0.43427132386700545,1.2980151877747563,-0.4553681525076405
8065,1,0.2475153636803477,1.2768693372657955,0.731969341834424,-1.3730249166305482,-0.29773311908896616,0,0,0,0,0,0,-1.5742962436188528,1.3979109209203808,-0.6983958887291828
8066,0,0.19751933005269812,1.2768693372657955,1.8364170048227666,-1.8746081507683297,-0.25060107554155975,0,0,0,0,0,0,-1.9797478850727923,1.4978066540660622,-0.8332304647577601
8067,1,0.2975113973079973,1.3442702228713626,-0.2720739881549785,-0.018750184458538297,-0.21917971317662216,0,0,0,0,0,0,-0.06525793911247897,1.3979109209203808,-0.20289385847984517
8068,1,0.2475153636803477,1.2768693372657955,0.7654374528340707,-0.48020675986529676,-0.17204766962921575,0,0,0,0,0,0,-0.09535825455507295,1.3979109209203808,-0.3185168955990765
8069,1,0.2475153636803477,1.2768693372657955,1.8754631343223545,-1.7943548333062846,-0.12491562608180934,0,0,0,0,0,0,-1.817953784041555,1.3979109209203808,-0.7446380275036123
8070,1,0.2475153636803477,1.3442702228713626,1.8308389863228256,-1.704069851161484,-0.07778358253440293,0,0,0,0,0,0,-1.6704445784746,1.4978066540660622,-0.688383245061881
8071,0,0.2475153636803477,1.3442702228713626,0.598096897835837,-1.0520116467823681,-0.03065153898699653,0,0,0,0,0,0,-1.1194557534237062,1.4978066540660622,-0.42020006838997953
8072,2,0.2475153636803477,1.3442702228713626,-0.9135461156482079,0.3223264147551537,0.0007698233779410749,0,0,0,0,0,0,-0.05564310562690282,1.4978066540660622,0.12416224774113883
8073,0,0.2475153636803477,1.3442702228713626,0.10723126984101795,-0.32973178962396227,0.07932322929028508,0,0,0,0,0,0,-0.2735858720029813,1.4978066540660622,-0.059284951605010135
8074,0,0.19751933005269812,1.3442702228713626,0.51442662033672,-0.5103017539135641,0.11074459165522269,0,0,0,0,0,0,-0.2987708491024419,1.5977023872117435,-0.10655312100259079
8075,0,0.19751933005269812,1.3442702228713626,-0.963748282147678,0.3022630853896422,0.1421659540201603,0,0,0,0,0,0,-0.12059228692741845,1.5977023872117435,0.25344210625817404
8076,0,0.14752329642507697,1.209468451660267,-0.9972163931473248,0.8038463195274238,0.1735873163850979,0,0,0,0,0,0,0.5212469035075794,1.4978066540660622,0.4943824008670987
8077,0,0.14752329642507697,1.209468451660267,0.04587306634166558,-0.028781849141293357,0.2050086787500355,0,0,0,0,0,0,0.14213794359319937,1.4978066540660622,0.17302253362291942
8078,0,0.14752329642507697,1.1420675660547,0.17974551034025257,-0.8814733471755224,0.2364300411149731,0,0,0,0,0,0,-1.074501501351356,1.3979109209203808,-0.1687871853516508
8079,0,0.09752726279742736,1.0072657948436043,-0.060109285157215794,-0.38992177772049624,0.2678514034799107,0,0,0,0,0,0,-0.47155333126004956,1.2980151877747563,0.06999490691202509
8080,2,0.09752726279742736,1.0072657948436043,-0.5955990611515638,0.3624530734861761,0.2992727658448483,0,0,0,0,0,0,0.24214202289775383,1.2980151877747563,0.43253752054750977
8081,0,0.09752726279742736,1.0746666804491714,-1.0195284671470892,1.3555878770789835,0.3778261717571923,0,0,0,0,0,0,1.234118129080905,1.3979109209204377,0.9720173461270816
8082,2,0.0475312291698062,1.0072657948436043,-0.651379246150975,0.6232763552378227,0.4092475341221299,0,0,0,0,0,0,0.5621001347666957,1.3979109209203808,0.6637835947859727
8083,0,0.0475312291698062,0.9398649092380373,-0.562130950151917,0.2220097679275974,0.48780094003447394,0,0,0,0,0,0,0.07029159092497159,1.2980151877746995,0.5487974042604213
8084,0,0.09752726279742736,0.9398649092380373,-0.31112011765456643,0.4427063909482209,0.5192223023994115,0,0,0,0,0,0,0.5766989839774448,1.198119454629075,0.6884083297415983
8085,0,0.09752726279742736,0.9398649092380373,-1.1589789296456174,0.9844162838170248,0.5506436647643491,0,0,0,0,0,0,0.6197302693526807,1.198119454629075,0.9930332837185207
8086,0,0.09752726279742736,0.9398649092380373,-0.4226804876533889,-0.24947847216191754,0.5820650271292868,0,0,0,0,0,0,-0.50081970706359,1.198119454629075,0.3972632953309022
8087,0,0.0475312291698062,0.9398649092380373,-0.5175068021523881,0.06150313300350718,0.6134863894942243,0,0,0,0,0,0,-0.12357484751886219,1.2980151877746995,0.5850268993675488
8088,0,0.0475312291698062,0.9398649092380373,-1.0195284671470892,0.5731180318240445,0.6449077518591619,0,0,0,0,0,0,0.19642250856838833,1.2980151877746995,0.882611160447676
8089,0,0.0475312291698062,0.8724640236325086,0.7654374528340707,-0.9717583293203229,0.6763291142240996,0,0,0,0,0,0,-0.9010813006462344,1.198119454629075,0.09221377695819324
8090,0,0.0475312291698062,0.9398649092380373,2.0706937818202937,-1.704069851161484,0.7077504765890371,0,0,0,0,0,0,-1.5734132487069123,1.2980151877746995,-0.28150903243300673
8091,0,0.09752726279742736,1.0746666804491714,-0.9135461156482079,1.6966644762926748,0.7391718389539748,0,0,0,0,0,0,1.7925143003375221,1.3979109209204377,1.5938272841229482
8092,1,0.09752726279742736,1.0746666804491714,-0.14377956265633265,0.08156646236901802,0.7705932013189124,0,0,0,0,0,0,0.1729937102382318,1.3979109209204377,0.739780621631783
8093,0,0.09752726279742736,1.0746666804491714,-0.15493559965621492,-0.43004843645151863,0.8177252448663187,0,0,0,0,0,0,-0.5910617870639123,1.3979109209204377,0.4943824008670987
8094,2,0.09752726279742736,1.0746666804491714,0.6873451938348949,-1.1222332995616573,0.8491466072312563,0,0,0,0,0,0,-1.1872893847698935,1.3979109209204377,0.12416224774113883
8095,0,0.09752726279742736,1.1420675660547,-0.25533993265515514,0.8339413135756903,0.9277000131436004,0,0,0,0,0,0,1.191528341161639,1.4978066540660622,1.327271604301562
8096,1,0.09752726279742736,1.1420675660547,0.09049721434119458,-0.2595101368446733,0.9591213755085379,0,0,0,0,0,0,-0.17759451402046855,1.4978066540660622,0.7097073102635619
8097,0,0.14752329642507697,1.1420675660547,-0.4840386911527413,0.15178811514830773,1.0062534190559445,0,0,0,0,0,0,0.028535742644760817,1.3979109209203808,0.9989064245269028
8098,0,0.09752726279742736,1.0746666804491714,-0.2162938031555673,-0.09900350192058306,1.037674781420882,0,0,0,0,0,0,-0.14394259682095706,1.3979109209204377,0.8743675350961517
8099,0,0.09752726279742736,1.1420675660547,0.35824210233836856,-0.9516949999548118,1.0690961437858195,0,0,0,0,0,0,-1.0866377758632495,1.4978066540660622,0.372673940741592
8100,0,0.14752329642507697,1.1420675660547,0.7989055638337175,-1.2225499463892138,1.1005175061507573,0,0,0,0,0,0,-1.2957996483928083,1.3979109209203808,0.2242179236815264
8101,0,0.14752329642507697,1.209468451660267,0.1574334363404881,-0.22941514279640599,1.1319388685156948,0,0,0,0,0,0,-0.08744073351133978,1.4978066540660622,0.8743675350961521
8102,0,0.14752329642507697,1.209468451660267,-0.7015814126504452,0.6032130258723112,1.1633602308806323,0,0,0,0,0,0,0.4935797296001093,1.4978066540660622,1.4355001448608427
8103,1,0.14752329642507697,1.2768693372657955,-0.6123331166513871,0.1618197798310635,1.19478159324557,0,0,0,0,0,0,-0.05109077630312108,1.5977023872116867,1.1816106361804253
8104,0,0.14752329642507697,1.2768693372657955,0.8546857488331286,-0.8513783531272554,1.2419136367929764,0,0,0,0,0,0,-0.6543136559225864,1.5977023872116867,0.5575363547403631
8105,0,0.19751933005269812,1.2768693372657955,-0.3501662471541543,0.8740679723067134,1.273334999157914,0,0,0,0,0,0,1.1688942382522303,1.4978066540660622,1.7299709337052014
8106,1,0.19751933005269812,1.3442702228713626,0.3191959728387807,-0.9617266646375675,1.3047563615228517,0,0,0,0,0,0,-1.1232428204904739,1.5977023872117435,0.5277814666689818
8107,2,0.14752329642507697,1.2768693372657955,-0.829875838149091,0.9041629663549801,1.351888405070258,0,0,0,0,0,0,0.7988997480399922,1.5977023872116867,1.8367134988792284
8108,1,0.14752329642507697,1.209468451660267,0.3805541763381331,-0.6306817301066312,1.430441810982602,0,0,0,0,0,0,-0.570144618705499,1.4978066540660622,0.8461693831426551
8109,0,0.14752329642507697,1.1420675660547,1.5742501353255338,-1.3730249166305482,1.4775738545300083,0,0,0,0,0,0,-1.184669833197803,1.3979109209203808,0.35307321780277506
8110,2,0.14752329642507697,1.209468451660267,3.359216055306694,-2.1554947618854876,1.508995216894946,0,0,0,0,0,0,-1.9973979722570259,1.4978066540660622,-0.19128909832834332
8111,1,0.19751933005269812,1.209468451660267,0.07934117734131232,-0.6908717182031652,1.58754862280729,1,1,0,0,0,0,-0.8401055964494518,1.3979109209204377,0.9210342382663681
8112,1,0.19751933005269812,1.209468451660267,-0.5398188761521525,0.5129280437275106,-1.6959837443286896,0,0,0,0,0,0,0.49713133135702614,1.3979109209204377,-1.526544123077362
8113,0,0.19751933005269812,1.1420675660547,-0.44499256165315343,0.5630863671412888,-1.648851700781283,0,0,0,0,0,0,0.6439243299398519,1.2980151877747563,-1.4781437819576837
8114,2,0.19751933005269812,1.209468451660267,5.339412622785793,-2.657077996023269,-1.6174303384163455,0,0,0,0,0,0,-2.577476574129072,1.3979109209204377,-1.502662375814363
8115,0,0.19751933005269812,1.209468451660267,-0.9581702636477369,1.7267594703409421,-1.5388769325040015,0,0,0,0,0,0,1.7880895147232432,1.3979109209204377,-1.3241684277523915
8116,0,0.14752329642507697,1.209468451660267,2.5950275208147597,-2.0451464503751753,-1.507455570139064,0,0,0,0,0,0,-2.029784263416089,1.4978066540660622,-1.4433295015031784
8117,0,0.14752329642507697,1.1420675660547,-0.740627542150033,0.7536879961136456,-1.4760342077741262,0,0,0,0,0,0,0.6689032748931911,1.3979109209203808,-1.291264687078926
8118,0,0.14752329642507697,1.209468451660267,0.05145108484160671,-0.7009033828859209,-1.4446128454091887,0,0,0,0,0,0,-0.871530404259958,1.4978066540660622,-1.3397357889312353
8119,0,0.14752329642507697,1.1420675660547,-1.1478228926457352,1.5261261766858294,-1.4131914830442511,0,0,0,0,0,0,1.3357214102815296,1.3979109209203808,-1.1750048033660148
8120,0,0.09752726279742736,1.0746666804491714,1.273037136328713,-1.3629932519477927,-1.3817701206793134,0,0,0,0,0,0,-1.3066702968642543,1.3979109209204377,-1.3397357889312353
8121,0,0.09752726279742736,1.0746666804491714,1.6077182463251805,-1.3028032638512588,-1.3503487583143758,0,0,0,0,0,0,-1.0437144120883624,1.3979109209204377,-1.3163847471629695
8122,1,0.09752726279742736,1.0746666804491714,-0.032219192657510165,0.6433396846033335,-1.3189273959494383,0,0,0,0,0,0,1.0953113289238525,1.3979109209204377,-1.1325483637873495
8123,2,0.09752726279742736,1.0072657948436043,-0.13262352565645041,-0.31970012494120725,-1.2717953524020318,0,0,0,0,0,0,-0.4135503766001345,1.2980151877747563,-1.1750048033660148
8124,0,0.09752726279742736,0.9398649092380373,0.1630114548404292,0.10162979173452956,-1.1932419464896877,0,0,0,0,0,0,0.42392124210257826,1.198119454629075,-1.0623537170172899
8125,0,0.09752726279742736,0.9398649092380373,-0.4840386911527413,0.7837829901619122,-1.1618205841247502,0,0,0,0,0,0,0.9260117711411199,1.198119454629075,-0.9515424097169739
8126,0,0.09752726279742736,0.9398649092380373,-0.5900210426516227,-0.20935181343089515,-1.1303992217598127,0,0,0,0,0,0,-0.5549571062201222,1.198119454629075,-1.0438144050679394
8127,1,0.0475312291698062,0.8724640236325086,0.6204089718356014,-0.6206500654238761,-1.0989778593948751,0,0,0,0,0,0,-0.41178438677625345,1.198119454629075,-1.072118698120383
8128,0,0.0475312291698062,0.9398649092380373,0.5032705833368378,-0.8714416824927665,-1.0518458158474686,0,0,0,0,0,0,-0.8809784498177213,1.2980151877746995,-1.072507882149854
8129,0,-0.002464804457843392,0.8724640236325086,-0.10473343315674478,-0.07894017255507152,-1.020424453482531,0,0,0,0,0,0,-0.03759076520500743,1.2980151877747563,-0.9301726684623789
8130,2,-0.002464804457843392,0.8050631380269416,-0.8131417826492676,0.312294750072398,-0.9890030911175934,0,0,0,0,0,0,0.0069808557388349275,1.198119454629075,-0.8403419183871866
8131,2,-0.05246083808549298,0.8050631380269416,-0.9749043191475603,0.964352954451514,-0.9104496852052494,0,0,0,0,0,0,0.7542005833866477,1.2980151877747563,-0.6491110384516158
8132,1,-0.05246083808549298,0.8724640236325086,-0.8354538566490322,1.0044796131825364,-0.8318962792929054,0,0,0,0,0,0,0.9303678793733607,1.3979109209204377,-0.5535840493996191
